timestamp,device_id,temperature,humidity,pressure,rain_raw,rain_detected
2026-09-12T06:27:00Z,station01,30.93,64.92,1007.56,2782,0
2026-09-12T06:28:00Z,station01,30.68,65.04,1007.6,2847,0
2026-09-12T06:29:00Z,station01,31.0,65.27,1007.63,2809,0
2026-09-12T06:30:00Z,station01,30.74,65.48,1007.58,2834,0
2026-09-12T06:31:00Z,station01,30.12,65.56,1007.77,2759,0
2026-09-12T06:32:00Z,station01,30.4,64.48,1007.72,2825,0
2026-09-12T06:33:00Z,station01,30.51,64.51,1007.59,2790,0
2026-09-12T06:34:00Z,station01,30.29,65.68,1007.68,2766,0
2026-09-12T06:35:00Z,station01,30.68,65.42,1007.66,2804,0
2026-09-12T06:36:00Z,station01,30.72,66.21,1007.61,2793,0
2026-09-12T06:37:00Z,station01,30.83,65.51,1007.67,2762,0
2026-09-12T06:38:00Z,station01,30.66,66.06,1007.61,2780,0
2026-09-12T06:39:00Z,station01,30.54,65.19,1007.62,2760,0
2026-09-12T06:40:00Z,station01,30.42,66.12,1007.6,2797,0
2026-09-12T06:41:00Z,station01,30.56,65.97,1007.5,2841,0
2026-09-12T06:42:00Z,station01,30.38,65.91,1007.4,2769,0
2026-09-12T06:43:00Z,station01,30.37,66.15,1007.62,2836,0
2026-09-12T06:44:00Z,station01,30.41,65.82,1007.63,2793,0
2026-09-12T06:45:00Z,station01,30.35,66.23,1007.54,2780,0
2026-09-12T06:46:00Z,station01,30.47,65.98,1007.62,2793,0
2026-09-12T06:47:00Z,station01,30.31,64.84,1007.57,2824,0
2026-09-12T06:48:00Z,station01,30.42,66.94,1007.59,2811,0
2026-09-12T06:49:00Z,station01,30.3,66.71,1007.44,2766,0
2026-09-12T06:50:00Z,station01,30.05,65.66,1007.33,2823,0
2026-09-12T06:51:00Z,station01,30.07,66.2,1007.52,2815,0
2026-09-12T06:52:00Z,station01,30.24,66.68,1007.35,2762,0
2026-09-12T06:53:00Z,station01,30.43,67.17,1007.51,2785,0
2026-09-12T06:54:00Z,station01,30.57,67.16,1007.63,2789,0
2026-09-12T06:55:00Z,station01,30.16,66.82,1007.66,2762,0
2026-09-12T06:56:00Z,station01,29.89,67.95,1007.52,2816,0
2026-09-12T06:57:00Z,station01,30.36,67.35,1007.5,2825,0
2026-09-12T06:58:00Z,station01,30.21,66.91,1007.39,2795,0
2026-09-12T06:59:00Z,station01,30.19,67.44,1007.43,2809,0
2026-09-12T07:00:00Z,station01,29.98,67.77,1007.45,2750,0
2026-09-12T07:01:00Z,station01,30.22,67.47,1007.46,2783,0
2026-09-12T07:02:00Z,station01,30.12,67.8,1007.41,2762,0
2026-09-12T07:03:00Z,station01,30.19,68.12,1007.42,2751,0
2026-09-12T07:04:00Z,station01,30.05,67.05,1007.38,2752,0
2026-09-12T07:05:00Z,station01,30.36,68.09,1007.36,2820,0
2026-09-12T07:06:00Z,station01,30.43,67.94,1007.4,2826,0
2026-09-12T07:07:00Z,station01,30.15,66.78,1007.28,2832,0
2026-09-12T07:08:00Z,station01,29.9,67.5,1007.18,2762,0
2026-09-12T07:09:00Z,station01,29.96,67.71,1007.44,2805,0
2026-09-12T07:10:00Z,station01,30.06,67.89,1007.26,2849,0
2026-09-12T07:11:00Z,station01,29.86,69.25,1007.44,2784,0
2026-09-12T07:12:00Z,station01,30.05,68.39,1007.21,2754,0
2026-09-12T07:13:00Z,station01,29.98,67.58,1007.28,2803,0
2026-09-12T07:14:00Z,station01,29.79,68.44,1007.26,2765,0
2026-09-12T07:15:00Z,station01,29.74,69.4,1007.28,2831,0
2026-09-12T07:16:00Z,station01,29.97,68.65,1007.21,2786,0
2026-09-12T07:17:00Z,station01,29.88,68.44,1007.09,2777,0
2026-09-12T07:18:00Z,station01,29.37,69.1,1007.19,2760,0
2026-09-12T07:19:00Z,station01,29.69,68.59,1007.32,2777,0
2026-09-12T07:20:00Z,station01,29.89,68.95,1007.26,2756,0
2026-09-12T07:21:00Z,station01,29.85,68.74,1007.3,2840,0
2026-09-12T07:22:00Z,station01,29.5,68.94,1007.21,2780,0
2026-09-12T07:23:00Z,station01,29.66,69.28,1007.3,2829,0
2026-09-12T07:24:00Z,station01,29.67,69.35,1007.08,2836,0
2026-09-12T07:25:00Z,station01,29.6,69.19,1007.2,2790,0
2026-09-12T07:26:00Z,station01,29.36,70.21,1007.11,2760,0
2026-09-12T07:27:00Z,station01,29.69,69.27,1007.23,2831,0
2026-09-12T07:28:00Z,station01,29.67,70.02,1007.21,2791,0
2026-09-12T07:29:00Z,station01,29.64,70.14,1007.17,2818,0
2026-09-12T07:30:00Z,station01,29.53,69.12,1006.91,2764,0
2026-09-12T07:31:00Z,station01,29.53,69.62,1007.03,2795,0
2026-09-12T07:32:00Z,station01,29.76,69.41,1007.23,2847,0
2026-09-12T07:33:00Z,station01,29.51,69.29,1007.09,2791,0
2026-09-12T07:34:00Z,station01,29.14,69.48,1006.99,2799,0
2026-09-12T07:35:00Z,station01,29.5,69.74,1007.05,2842,0
2026-09-12T07:36:00Z,station01,29.42,70.34,1006.99,2849,0
2026-09-12T07:37:00Z,station01,29.37,70.64,1007.07,2800,0
2026-09-12T07:38:00Z,station01,29.42,70.22,1007.27,2785,0
2026-09-12T07:39:00Z,station01,29.38,70.35,1007.13,2815,0
2026-09-12T07:40:00Z,station01,29.31,70.25,1007.09,2849,0
2026-09-12T07:41:00Z,station01,29.16,69.8,1007.05,2753,0
2026-09-12T07:42:00Z,station01,29.68,70.21,1006.95,2772,0
2026-09-12T07:43:00Z,station01,29.44,71.04,1007.07,2804,0
2026-09-12T07:44:00Z,station01,29.33,70.06,1007.17,2816,0
2026-09-12T07:45:00Z,station01,29.5,70.52,1007.04,2752,0
2026-09-12T07:46:00Z,station01,29.1,70.57,1007.23,2830,0
2026-09-12T07:47:00Z,station01,29.09,70.96,1006.92,2770,0
2026-09-12T07:48:00Z,station01,29.17,71.19,1006.94,2834,0
2026-09-12T07:49:00Z,station01,29.44,72.19,1007.04,2768,0
2026-09-12T07:50:00Z,station01,29.35,71.48,1007.08,2830,0
2026-09-12T07:51:00Z,station01,28.96,71.49,1007.0,2814,0
2026-09-12T07:52:00Z,station01,29.18,71.21,1006.99,2830,0
2026-09-12T07:53:00Z,station01,29.0,71.08,1007.1,2759,0
2026-09-12T07:54:00Z,station01,29.33,71.53,1006.83,2828,0
2026-09-12T07:55:00Z,station01,29.45,71.49,1006.9,2808,0
2026-09-12T07:56:00Z,station01,28.99,71.53,1007.09,2820,0
2026-09-12T07:57:00Z,station01,29.03,71.47,1007.0,2819,0
2026-09-12T07:58:00Z,station01,28.81,72.0,1007.11,2840,0
2026-09-12T07:59:00Z,station01,28.8,72.35,1007.1,2847,0
2026-09-12T08:00:00Z,station01,28.94,71.51,1007.01,2836,0
2026-09-12T08:01:00Z,station01,28.96,71.37,1006.87,2844,0
2026-09-12T08:02:00Z,station01,29.02,72.47,1007.05,2760,0
2026-09-12T08:03:00Z,station01,28.87,72.12,1006.77,2768,0
2026-09-12T08:04:00Z,station01,29.14,72.15,1006.85,2774,0
2026-09-12T08:05:00Z,station01,28.81,73.74,1007.05,2844,0
2026-09-12T08:06:00Z,station01,29.45,72.93,1006.89,2842,0
2026-09-12T08:07:00Z,station01,28.61,72.31,1006.93,2809,0
2026-09-12T08:08:00Z,station01,28.73,72.55,1006.86,2756,0
2026-09-12T08:09:00Z,station01,28.96,72.98,1006.98,2774,0
2026-09-12T08:10:00Z,station01,29.02,72.17,1006.97,2840,0
2026-09-12T08:11:00Z,station01,28.42,73.19,1006.71,2835,0
2026-09-12T08:12:00Z,station01,28.5,72.86,1006.77,2761,0
2026-09-12T08:13:00Z,station01,28.68,72.96,1007.03,2755,0
2026-09-12T08:14:00Z,station01,28.58,72.98,1006.99,2786,0
2026-09-12T08:15:00Z,station01,28.94,73.03,1006.95,2823,0
2026-09-12T08:16:00Z,station01,28.81,73.57,1007.08,2802,0
2026-09-12T08:17:00Z,station01,28.87,73.83,1006.78,2757,0
2026-09-12T08:18:00Z,station01,28.52,73.17,1007.11,2805,0
2026-09-12T08:19:00Z,station01,28.62,73.83,1006.94,2826,0
2026-09-12T08:20:00Z,station01,28.53,74.3,1006.81,2800,0
2026-09-12T08:21:00Z,station01,28.42,73.64,1006.76,2813,0
2026-09-12T08:22:00Z,station01,28.74,74.82,1006.82,2800,0
2026-09-12T08:23:00Z,station01,28.59,73.11,1006.76,2808,0
2026-09-12T08:24:00Z,station01,28.49,72.84,1006.92,2790,0
2026-09-12T08:25:00Z,station01,28.45,74.01,1006.79,2803,0
2026-09-12T08:26:00Z,station01,28.48,74.07,1006.83,2797,0
2026-09-12T08:27:00Z,station01,28.26,74.54,1006.88,2824,0
2026-09-12T08:28:00Z,station01,28.57,74.87,1006.85,2804,0
2026-09-12T08:29:00Z,station01,28.49,73.83,1006.87,2792,0
2026-09-12T08:30:00Z,station01,28.25,74.63,1006.93,2780,0
2026-09-12T08:31:00Z,station01,28.66,75.07,1006.79,2831,0
2026-09-12T08:32:00Z,station01,28.19,74.21,1006.78,2806,0
2026-09-12T08:33:00Z,station01,28.48,74.97,1006.93,2797,0
2026-09-12T08:34:00Z,station01,28.51,74.75,1006.91,2784,0
2026-09-12T08:35:00Z,station01,28.54,75.45,1006.76,2847,0
2026-09-12T08:36:00Z,station01,28.31,75.58,1006.78,2810,0
2026-09-12T08:37:00Z,station01,28.19,74.9,1006.9,2780,0
2026-09-12T08:38:00Z,station01,28.31,74.3,1006.73,2770,0
2026-09-12T08:39:00Z,station01,28.09,74.36,1006.81,2761,0
2026-09-12T08:40:00Z,station01,28.66,75.81,1006.8,2752,0
2026-09-12T08:41:00Z,station01,28.3,75.32,1006.64,2829,0
2026-09-12T08:42:00Z,station01,27.95,75.09,1006.91,2822,0
2026-09-12T08:43:00Z,station01,28.31,75.6,1006.75,2842,0
2026-09-12T08:44:00Z,station01,27.98,75.53,1006.66,2793,0
2026-09-12T08:45:00Z,station01,28.19,75.28,1006.87,2846,0
2026-09-12T08:46:00Z,station01,28.13,75.78,1006.65,2824,0
2026-09-12T08:47:00Z,station01,28.3,76.5,1006.74,2770,0
2026-09-12T08:48:00Z,station01,28.3,75.92,1006.81,2793,0
2026-09-12T08:49:00Z,station01,28.18,76.33,1006.71,2823,0
2026-09-12T08:50:00Z,station01,27.83,75.64,1006.68,2790,0
2026-09-12T08:51:00Z,station01,27.6,75.84,1006.55,2836,0
2026-09-12T08:52:00Z,station01,27.98,75.93,1006.95,2757,0
2026-09-12T08:53:00Z,station01,28.04,75.88,1006.72,2804,0
2026-09-12T08:54:00Z,station01,28.1,76.5,1006.83,2793,0
2026-09-12T08:55:00Z,station01,27.87,76.15,1006.59,2812,0
2026-09-12T08:56:00Z,station01,27.8,76.2,1006.7,2812,0
2026-09-12T08:57:00Z,station01,27.82,76.81,1006.78,2751,0
2026-09-12T08:58:00Z,station01,27.97,76.56,1006.74,2797,0
2026-09-12T08:59:00Z,station01,27.65,76.38,1006.85,2761,0
2026-09-12T09:00:00Z,station01,27.97,76.17,1006.71,2765,0
2026-09-12T09:01:00Z,station01,28.1,76.44,1006.89,2827,0
2026-09-12T09:02:00Z,station01,27.76,76.01,1006.89,2842,0
2026-09-12T09:03:00Z,station01,27.9,76.51,1006.98,2835,0
2026-09-12T09:04:00Z,station01,27.9,76.45,1006.47,2840,0
2026-09-12T09:05:00Z,station01,27.68,76.57,1006.79,2810,0
2026-09-12T09:06:00Z,station01,27.99,77.17,1006.85,2751,0
2026-09-12T09:07:00Z,station01,27.82,77.6,1006.76,2816,0
2026-09-12T09:08:00Z,station01,27.79,75.62,1007.04,2795,0
2026-09-12T09:09:00Z,station01,27.85,77.08,1006.85,2833,0
2026-09-12T09:10:00Z,station01,27.58,76.36,1006.96,2842,0
2026-09-12T09:11:00Z,station01,27.21,78.03,1006.66,2783,0
2026-09-12T09:12:00Z,station01,27.62,78.16,1006.69,2754,0
2026-09-12T09:13:00Z,station01,27.45,77.15,1006.82,2769,0
2026-09-12T09:14:00Z,station01,27.4,77.59,1006.79,2849,0
2026-09-12T09:15:00Z,station01,27.46,78.36,1006.61,2838,0
2026-09-12T09:16:00Z,station01,27.33,77.61,1006.97,2766,0
2026-09-12T09:17:00Z,station01,27.58,78.48,1006.8,2757,0
2026-09-12T09:18:00Z,station01,27.4,78.86,1006.83,2818,0
2026-09-12T09:19:00Z,station01,27.73,77.45,1006.78,2784,0
2026-09-12T09:20:00Z,station01,27.2,78.86,1006.85,2797,0
2026-09-12T09:21:00Z,station01,27.37,78.05,1006.91,2827,0
2026-09-12T09:22:00Z,station01,27.41,79.5,1006.58,2779,0
2026-09-12T09:23:00Z,station01,27.32,77.78,1006.64,2810,0
2026-09-12T09:24:00Z,station01,27.32,78.34,1007.02,2751,0
2026-09-12T09:25:00Z,station01,27.24,79.1,1006.73,2814,0
2026-09-12T09:26:00Z,station01,27.33,78.67,1006.85,2827,0
2026-09-12T09:27:00Z,station01,27.23,79.01,1006.83,2784,0
2026-09-12T09:28:00Z,station01,27.28,78.82,1006.73,2757,0
2026-09-12T09:29:00Z,station01,27.36,79.2,1006.83,2839,0
2026-09-12T09:30:00Z,station01,27.13,79.6,1006.78,2837,0
2026-09-12T09:31:00Z,station01,27.36,78.58,1006.91,2794,0
2026-09-12T09:32:00Z,station01,27.54,78.57,1006.97,2823,0
2026-09-12T09:33:00Z,station01,26.99,79.08,1006.84,2763,0
2026-09-12T09:34:00Z,station01,27.34,79.22,1006.77,2790,0
2026-09-12T09:35:00Z,station01,27.31,79.66,1006.87,2804,0
2026-09-12T09:36:00Z,station01,27.14,79.0,1006.83,2781,0
2026-09-12T09:37:00Z,station01,27.08,79.36,1006.73,2767,0
2026-09-12T09:38:00Z,station01,27.04,79.27,1006.9,2808,0
2026-09-12T09:39:00Z,station01,27.14,78.46,1006.9,2771,0
2026-09-12T09:40:00Z,station01,27.05,79.86,1006.85,2752,0
2026-09-12T09:41:00Z,station01,26.87,79.58,1006.85,2807,0
2026-09-12T09:42:00Z,station01,27.16,79.92,1006.72,2821,0
2026-09-12T09:43:00Z,station01,26.96,79.75,1006.82,2829,0
2026-09-12T09:44:00Z,station01,26.81,79.16,1006.86,2808,0
2026-09-12T09:45:00Z,station01,26.95,80.18,1007.12,2839,0
2026-09-12T09:46:00Z,station01,26.79,80.62,1006.85,2822,0
2026-09-12T09:47:00Z,station01,27.1,80.43,1006.83,2780,0
2026-09-12T09:48:00Z,station01,26.94,79.82,1006.88,2817,0
2026-09-12T09:49:00Z,station01,26.57,80.41,1006.88,2809,0
2026-09-12T09:50:00Z,station01,26.78,80.14,1006.84,2828,0
2026-09-12T09:51:00Z,station01,26.76,80.42,1006.88,2786,0
2026-09-12T09:52:00Z,station01,26.86,79.82,1007.05,2811,0
2026-09-12T09:53:00Z,station01,27.12,80.87,1006.97,2791,0
2026-09-12T09:54:00Z,station01,27.14,80.7,1006.97,2771,0
2026-09-12T09:55:00Z,station01,27.49,80.49,1006.97,2758,0
2026-09-12T09:56:00Z,station01,27.2,81.04,1006.89,2751,0
2026-09-12T09:57:00Z,station01,26.72,80.61,1007.01,2794,0
2026-09-12T09:58:00Z,station01,26.77,81.51,1006.98,2832,0
2026-09-12T09:59:00Z,station01,26.52,81.06,1006.73,2795,0
2026-09-12T10:00:00Z,station01,27.04,80.89,1007.02,2814,0
2026-09-12T10:01:00Z,station01,26.63,81.43,1006.96,2806,0
2026-09-12T10:02:00Z,station01,26.9,80.58,1006.92,2758,0
2026-09-12T10:03:00Z,station01,26.94,80.3,1007.1,2793,0
2026-09-12T10:04:00Z,station01,26.44,81.19,1007.03,2847,0
2026-09-12T10:05:00Z,station01,26.73,81.56,1006.97,2776,0
2026-09-12T10:06:00Z,station01,26.75,81.42,1007.01,2834,0
2026-09-12T10:07:00Z,station01,26.59,82.08,1007.03,2843,0
2026-09-12T10:08:00Z,station01,26.84,80.39,1006.99,2808,0
2026-09-12T10:09:00Z,station01,26.64,81.26,1007.11,2757,0
2026-09-12T10:10:00Z,station01,26.55,82.07,1006.98,2804,0
2026-09-12T10:11:00Z,station01,26.59,81.25,1007.26,2800,0
2026-09-12T10:12:00Z,station01,26.3,82.06,1006.83,2835,0
2026-09-12T10:13:00Z,station01,26.6,82.09,1007.1,2765,0
2026-09-12T10:14:00Z,station01,26.67,81.91,1007.11,2827,0
2026-09-12T10:15:00Z,station01,26.48,81.49,1007.04,2798,0
2026-09-12T10:16:00Z,station01,26.66,82.33,1007.14,2756,0
2026-09-12T10:17:00Z,station01,26.9,82.72,1007.06,2778,0
2026-09-12T10:18:00Z,station01,26.66,81.06,1007.15,2758,0
2026-09-12T10:19:00Z,station01,26.4,82.1,1007.06,2751,0
2026-09-12T10:20:00Z,station01,26.44,82.28,1007.11,2822,0
2026-09-12T10:21:00Z,station01,26.51,83.17,1007.03,2848,0
2026-09-12T10:22:00Z,station01,26.4,83.14,1007.25,2786,0
2026-09-12T10:23:00Z,station01,25.92,82.89,1007.22,2845,0
2026-09-12T10:24:00Z,station01,26.81,81.49,1007.1,2757,0
2026-09-12T10:25:00Z,station01,26.11,82.99,1007.27,2770,0
2026-09-12T10:26:00Z,station01,26.67,82.49,1007.04,2771,0
2026-09-12T10:27:00Z,station01,26.43,81.7,1007.18,2785,0
2026-09-12T10:28:00Z,station01,26.24,82.33,1007.14,2813,0
2026-09-12T10:29:00Z,station01,26.39,82.71,1007.15,2752,0
2026-09-12T10:30:00Z,station01,26.25,83.45,1007.07,2772,0
2026-09-12T10:31:00Z,station01,26.43,83.96,1006.9,2758,0
2026-09-12T10:32:00Z,station01,26.47,82.47,1007.14,2754,0
2026-09-12T10:33:00Z,station01,26.35,82.99,1007.32,2840,0
2026-09-12T10:34:00Z,station01,25.93,82.75,1007.31,2775,0
2026-09-12T10:35:00Z,station01,26.31,83.67,1007.01,2765,0
2026-09-12T10:36:00Z,station01,26.02,83.16,1007.17,2796,0
2026-09-12T10:37:00Z,station01,26.24,83.22,1007.11,2784,0
2026-09-12T10:38:00Z,station01,26.06,83.58,1007.16,2797,0
2026-09-12T10:39:00Z,station01,25.97,83.63,1007.26,2764,0
2026-09-12T10:40:00Z,station01,26.07,83.46,1007.27,2785,0
2026-09-12T10:41:00Z,station01,25.88,83.64,1007.16,2816,0
2026-09-12T10:42:00Z,station01,26.1,83.51,1007.14,2842,0
2026-09-12T10:43:00Z,station01,26.2,83.73,1007.17,2845,0
2026-09-12T10:44:00Z,station01,26.02,83.35,1007.23,2842,0
2026-09-12T10:45:00Z,station01,25.72,83.17,1007.34,2805,0
2026-09-12T10:46:00Z,station01,26.25,83.78,1007.29,2801,0
2026-09-12T10:47:00Z,station01,25.75,84.07,1007.24,2816,0
2026-09-12T10:48:00Z,station01,25.76,84.49,1007.15,2769,0
2026-09-12T10:49:00Z,station01,25.64,83.55,1007.34,2789,0
2026-09-12T10:50:00Z,station01,25.9,84.2,1007.22,2805,0
2026-09-12T10:51:00Z,station01,26.08,84.78,1007.28,2822,0
2026-09-12T10:52:00Z,station01,25.93,84.13,1007.4,2840,0
2026-09-12T10:53:00Z,station01,25.65,83.81,1007.33,2798,0
2026-09-12T10:54:00Z,station01,25.86,84.65,1007.28,2809,0
2026-09-12T10:55:00Z,station01,25.9,85.46,1007.37,2764,0
2026-09-12T10:56:00Z,station01,25.8,84.43,1007.45,2831,0
2026-09-12T10:57:00Z,station01,25.91,84.49,1007.47,2755,0
2026-09-12T10:58:00Z,station01,25.86,85.19,1007.48,2754,0
2026-09-12T10:59:00Z,station01,25.64,85.14,1007.5,2791,0
2026-09-12T11:00:00Z,station01,26.14,85.47,1007.35,2839,0
2026-09-12T11:01:00Z,station01,25.74,84.71,1007.42,2794,0
2026-09-12T11:02:00Z,station01,25.79,84.87,1007.32,2822,0
2026-09-12T11:03:00Z,station01,25.64,84.54,1007.51,2750,0
2026-09-12T11:04:00Z,station01,25.24,84.71,1007.26,2778,0
2026-09-12T11:05:00Z,station01,25.68,85.15,1007.58,2828,0
2026-09-12T11:06:00Z,station01,25.69,85.01,1007.33,2813,0
2026-09-12T11:07:00Z,station01,25.74,84.31,1007.37,2831,0
2026-09-12T11:08:00Z,station01,25.34,85.52,1007.35,2824,0
2026-09-12T11:09:00Z,station01,25.47,85.97,1007.49,2827,0
2026-09-12T11:10:00Z,station01,25.91,84.89,1007.52,2837,0
2026-09-12T11:11:00Z,station01,25.89,85.19,1007.37,2814,0
2026-09-12T11:12:00Z,station01,25.79,85.11,1007.44,2777,0
2026-09-12T11:13:00Z,station01,25.95,85.37,1007.51,2814,0
2026-09-12T11:14:00Z,station01,25.86,85.34,1007.51,2778,0
2026-09-12T11:15:00Z,station01,25.31,86.44,1007.29,2750,0
2026-09-12T11:16:00Z,station01,25.68,86.32,1007.55,2844,0
2026-09-12T11:17:00Z,station01,25.55,85.52,1007.39,2844,0
2026-09-12T11:18:00Z,station01,25.68,85.34,1007.4,2785,0
2026-09-12T11:19:00Z,station01,25.53,84.78,1007.56,2775,0
2026-09-12T11:20:00Z,station01,25.56,84.91,1007.38,2780,0
2026-09-12T11:21:00Z,station01,25.5,85.8,1007.45,2775,0
2026-09-12T11:22:00Z,station01,25.29,85.29,1007.61,2796,0
2026-09-12T11:23:00Z,station01,25.22,85.51,1007.64,2763,0
2026-09-12T11:24:00Z,station01,25.41,85.58,1007.5,2805,0
2026-09-12T11:25:00Z,station01,25.17,85.54,1007.77,2774,0
2026-09-12T11:26:00Z,station01,25.12,85.9,1007.53,2843,0
2026-09-12T11:27:00Z,station01,25.7,86.26,1007.74,2806,0
2026-09-12T11:28:00Z,station01,25.28,86.43,1007.68,2754,0
2026-09-12T11:29:00Z,station01,25.63,85.71,1007.79,2844,0
2026-09-12T11:30:00Z,station01,25.47,86.76,1007.66,2769,0
2026-09-12T11:31:00Z,station01,25.7,85.95,1007.57,2829,0
2026-09-12T11:32:00Z,station01,25.4,85.87,1007.68,2830,0
2026-09-12T11:33:00Z,station01,25.84,86.46,1007.87,2822,0
2026-09-12T11:34:00Z,station01,25.33,86.13,1007.7,2751,0
2026-09-12T11:35:00Z,station01,25.68,86.91,1007.7,2828,0
2026-09-12T11:36:00Z,station01,24.93,86.58,1007.61,2804,0
2026-09-12T11:37:00Z,station01,25.24,87.43,1007.82,2820,0
2026-09-12T11:38:00Z,station01,25.39,85.87,1007.83,2843,0
2026-09-12T11:39:00Z,station01,25.51,86.62,1007.75,2832,0
2026-09-12T11:40:00Z,station01,25.46,86.89,1007.92,2849,0
2026-09-12T11:41:00Z,station01,25.19,86.34,1007.76,2818,0
2026-09-12T11:42:00Z,station01,25.56,86.9,1007.89,2828,0
2026-09-12T11:43:00Z,station01,25.11,87.26,1007.8,2787,0
2026-09-12T11:44:00Z,station01,25.26,86.34,1007.69,2757,0
2026-09-12T11:45:00Z,station01,25.16,87.32,1007.63,2844,0
2026-09-12T11:46:00Z,station01,25.23,86.25,1007.78,2771,0
2026-09-12T11:47:00Z,station01,24.5,87.49,1007.82,2828,0
2026-09-12T11:48:00Z,station01,25.25,87.43,1008.0,2834,0
2026-09-12T11:49:00Z,station01,25.35,86.45,1007.98,2789,0
2026-09-12T11:50:00Z,station01,25.03,87.32,1007.91,2776,0
2026-09-12T11:51:00Z,station01,25.14,87.27,1007.75,2824,0
2026-09-12T11:52:00Z,station01,25.26,87.6,1007.92,2795,0
2026-09-12T11:53:00Z,station01,25.11,87.01,1008.03,2847,0
2026-09-12T11:54:00Z,station01,25.18,87.58,1007.98,2774,0
2026-09-12T11:55:00Z,station01,25.08,87.58,1007.91,2825,0
2026-09-12T11:56:00Z,station01,25.45,88.05,1007.91,2840,0
2026-09-12T11:57:00Z,station01,25.3,87.63,1008.04,2763,0
2026-09-12T11:58:00Z,station01,25.05,87.73,1007.96,2802,0
2026-09-12T11:59:00Z,station01,25.15,87.7,1008.2,2814,0
2026-09-12T12:00:00Z,station01,24.94,88.14,1007.92,2805,0
2026-09-12T12:01:00Z,station01,25.04,87.61,1007.99,2754,0
2026-09-12T12:02:00Z,station01,24.89,88.54,1007.86,2788,0
2026-09-12T12:03:00Z,station01,25.32,88.38,1007.99,2791,0
2026-09-12T12:04:00Z,station01,25.04,88.14,1007.87,2795,0
2026-09-12T12:05:00Z,station01,25.52,88.41,1008.13,2797,0
2026-09-12T12:06:00Z,station01,25.05,87.89,1007.94,2839,0
2026-09-12T12:07:00Z,station01,24.94,88.06,1008.17,2766,0
2026-09-12T12:08:00Z,station01,25.21,88.51,1008.01,2807,0
2026-09-12T12:09:00Z,station01,25.19,88.41,1008.01,2808,0
2026-09-12T12:10:00Z,station01,25.03,87.99,1008.16,2781,0
2026-09-12T12:11:00Z,station01,24.91,88.08,1008.14,2766,0
2026-09-12T12:12:00Z,station01,25.52,87.84,1008.22,2772,0
2026-09-12T12:13:00Z,station01,25.16,87.86,1008.21,2780,0
2026-09-12T12:14:00Z,station01,24.9,89.02,1008.14,2795,0
2026-09-12T12:15:00Z,station01,25.32,88.32,1008.24,2844,0
2026-09-12T12:16:00Z,station01,24.97,88.2,1008.22,2773,0
2026-09-12T12:17:00Z,station01,24.96,88.19,1008.34,2753,0
2026-09-12T12:18:00Z,station01,24.9,87.65,1008.12,2757,0
2026-09-12T12:19:00Z,station01,24.57,88.2,1008.21,2767,0
2026-09-12T12:20:00Z,station01,24.94,88.22,1008.39,2757,0
2026-09-12T12:21:00Z,station01,25.24,88.79,1008.29,2807,0
2026-09-12T12:22:00Z,station01,25.35,88.85,1008.36,2842,0
2026-09-12T12:23:00Z,station01,24.5,88.79,1008.23,2842,0
2026-09-12T12:24:00Z,station01,24.87,88.13,1008.19,2777,0
2026-09-12T12:25:00Z,station01,24.75,87.12,1008.22,2775,0
2026-09-12T12:26:00Z,station01,24.77,89.37,1008.32,2759,0
2026-09-12T12:27:00Z,station01,24.52,88.49,1008.16,2844,0
2026-09-12T12:28:00Z,station01,24.7,88.12,1008.22,2805,0
2026-09-12T12:29:00Z,station01,24.72,88.9,1008.34,2815,0
2026-09-12T12:30:00Z,station01,24.91,88.51,1008.56,2812,0
2026-09-12T12:31:00Z,station01,24.86,88.94,1008.26,2846,0
2026-09-12T12:32:00Z,station01,24.81,88.71,1008.52,2797,0
2026-09-12T12:33:00Z,station01,25.27,89.11,1008.34,2801,0
2026-09-12T12:34:00Z,station01,24.62,88.23,1008.34,2785,0
2026-09-12T12:35:00Z,station01,24.65,89.53,1008.39,2847,0
2026-09-12T12:36:00Z,station01,24.87,89.02,1008.2,2787,0
2026-09-12T12:37:00Z,station01,25.03,88.06,1008.37,2800,0
2026-09-12T12:38:00Z,station01,24.88,89.58,1008.49,2778,0
2026-09-12T12:39:00Z,station01,24.71,88.75,1008.35,2784,0
2026-09-12T12:40:00Z,station01,24.8,88.93,1008.42,2755,0
2026-09-12T12:41:00Z,station01,24.63,89.04,1008.37,2849,0
2026-09-12T12:42:00Z,station01,24.6,89.58,1008.59,2846,0
2026-09-12T12:43:00Z,station01,24.22,88.62,1008.32,2797,0
2026-09-12T12:44:00Z,station01,24.73,89.16,1008.43,2793,0
2026-09-12T12:45:00Z,station01,24.76,89.29,1008.41,2801,0
2026-09-12T12:46:00Z,station01,24.8,88.87,1008.55,2845,0
2026-09-12T12:47:00Z,station01,24.77,89.41,1008.57,2757,0
2026-09-12T12:48:00Z,station01,24.62,89.54,1008.63,2817,0
2026-09-12T12:49:00Z,station01,24.78,89.49,1008.45,2760,0
2026-09-12T12:50:00Z,station01,24.85,88.63,1008.4,2761,0
2026-09-12T12:51:00Z,station01,24.59,88.86,1008.37,2755,0
2026-09-12T12:52:00Z,station01,24.48,89.02,1008.43,2779,0
2026-09-12T12:53:00Z,station01,24.84,89.52,1008.67,2834,0
